Description,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,Accept-Language,id,User-Agent
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test1,um,0,iptest,23.16.0.1,CA,,,bing.com,en-CA,2,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1524,um,2,iptest,3.0.0.1,US,,,bing.com,en-US,1525,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1525,um,2,iptest,1.43.255.255,AU,,,bing.com,en-AU,1526,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1526,um,2,iptest,2.175.255.255,DE,,,bing.com,de-DE,1527,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1527,um,2,iptest,2.143.255.255,ES,,,bing.com,eu-ES,1528,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1528,um,2,iptest,2.15.255.255,FR,,,bing.com,fr-FR,1529,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1529,um,2,iptest,2.31.255.255,GB,,,bing.com,en-GB,1530,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1530,um,2,iptest,2.47.255.255,IT,,,bing.com,it-IT,1531,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1531,um,2,iptest,1.0.31.255,JP,,,bing.com,ja-JP,1532,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1532,um,2,iptest,5.2.79.255,NL,,,bing.com,nl-NL,1533,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1533,um,2,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,1534,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1534,um,2,iptest,31.31.128.1,BE,,,bing.com,be-BY,1535,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1535,um,2,iptest,5.44.127.255,CH,,,bing.com,fr-CH,1536,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1536,um,2,iptest,78.141.128.0,LU,,,bing.com,fr-CH,1537,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1537,um,2,iptest,5.100.176.1,NO,,,bing.com,nb-NO,1538,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1538,um,2,iptest,37.33.0.1,FI,,,bing.com,fi-FI,1539,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1539,um,2,iptest,2.248.0.1,SE,,,bing.com,sv-SE,1540,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1540,um,2,iptest,5.198.144.2,AT,,,bing.com,de-AT,1541,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1541,um,2,iptest,2.104.0.0,DK,,,bing.com,da-DK,1542,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1542,um,2,iptest,143.54.0.1,BR,,,bing.com,pt-BR,1543,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1543,um,2,iptest,1.22.0.1,IN,,,bing.com,as-IN,1544,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1544,um,3,iptest,23.16.0.1,CA,,,bing.com,en-CA,1545,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1545,um,3,iptest,3.0.0.1,US,,,bing.com,en-US,1546,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1546,um,3,iptest,1.43.255.255,AU,,,bing.com,en-AU,1547,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1547,um,3,iptest,2.175.255.255,DE,,,bing.com,de-DE,1548,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1548,um,3,iptest,2.143.255.255,ES,,,bing.com,eu-ES,1549,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1549,um,3,iptest,2.15.255.255,FR,,,bing.com,fr-FR,1550,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1550,um,3,iptest,2.31.255.255,GB,,,bing.com,en-GB,1551,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1551,um,3,iptest,2.47.255.255,IT,,,bing.com,it-IT,1552,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1552,um,3,iptest,1.0.31.255,JP,,,bing.com,ja-JP,1553,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1553,um,3,iptest,5.2.79.255,NL,,,bing.com,nl-NL,1554,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1554,um,3,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,1555,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1555,um,3,iptest,31.31.128.1,BE,,,bing.com,be-BY,1556,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1556,um,3,iptest,5.44.127.255,CH,,,bing.com,fr-CH,1557,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1557,um,3,iptest,78.141.128.0,LU,,,bing.com,fr-CH,1558,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1558,um,3,iptest,5.100.176.1,NO,,,bing.com,nb-NO,1559,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1559,um,3,iptest,37.33.0.1,FI,,,bing.com,fi-FI,1560,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1560,um,3,iptest,2.248.0.1,SE,,,bing.com,sv-SE,1561,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1561,um,3,iptest,5.198.144.2,AT,,,bing.com,de-AT,1562,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1562,um,3,iptest,2.104.0.0,DK,,,bing.com,da-DK,1563,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1563,um,3,iptest,143.54.0.1,BR,,,bing.com,pt-BR,1564,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1564,um,3,iptest,1.22.0.1,IN,,,bing.com,as-IN,1565,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1565,um,4,iptest,23.16.0.1,CA,,,bing.com,en-CA,1566,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1566,um,4,iptest,3.0.0.1,US,,,bing.com,en-US,1567,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1567,um,4,iptest,1.43.255.255,AU,,,bing.com,en-AU,1568,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1568,um,4,iptest,2.175.255.255,DE,,,bing.com,de-DE,1569,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1569,um,4,iptest,2.143.255.255,ES,,,bing.com,eu-ES,1570,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1570,um,4,iptest,2.15.255.255,FR,,,bing.com,fr-FR,1571,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1571,um,4,iptest,2.31.255.255,GB,,,bing.com,en-GB,1572,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1572,um,4,iptest,2.47.255.255,IT,,,bing.com,it-IT,1573,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1573,um,4,iptest,1.0.31.255,JP,,,bing.com,ja-JP,1574,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1574,um,4,iptest,5.2.79.255,NL,,,bing.com,nl-NL,1575,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1575,um,4,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,1576,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1576,um,4,iptest,31.31.128.1,BE,,,bing.com,be-BY,1577,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1577,um,4,iptest,5.44.127.255,CH,,,bing.com,fr-CH,1578,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1578,um,4,iptest,78.141.128.0,LU,,,bing.com,fr-CH,1579,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1579,um,4,iptest,5.100.176.1,NO,,,bing.com,nb-NO,1580,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1580,um,4,iptest,37.33.0.1,FI,,,bing.com,fi-FI,1581,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1581,um,4,iptest,2.248.0.1,SE,,,bing.com,sv-SE,1582,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1582,um,4,iptest,5.198.144.2,AT,,,bing.com,de-AT,1583,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1583,um,4,iptest,2.104.0.0,DK,,,bing.com,da-DK,1584,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1584,um,4,iptest,143.54.0.1,BR,,,bing.com,pt-BR,1585,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1585,um,4,iptest,1.22.0.1,IN,,,bing.com,as-IN,1586,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1586,um,5,iptest,23.16.0.1,CA,,,bing.com,en-CA,1587,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1587,um,5,iptest,3.0.0.1,US,,,bing.com,en-US,1588,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1588,um,5,iptest,1.43.255.255,AU,,,bing.com,en-AU,1589,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1589,um,5,iptest,2.175.255.255,DE,,,bing.com,de-DE,1590,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1590,um,5,iptest,2.143.255.255,ES,,,bing.com,eu-ES,1591,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1591,um,5,iptest,2.15.255.255,FR,,,bing.com,fr-FR,1592,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1592,um,5,iptest,2.31.255.255,GB,,,bing.com,en-GB,1593,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1593,um,5,iptest,2.47.255.255,IT,,,bing.com,it-IT,1594,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1594,um,5,iptest,1.0.31.255,JP,,,bing.com,ja-JP,1595,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1595,um,5,iptest,5.2.79.255,NL,,,bing.com,nl-NL,1596,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1596,um,5,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,1597,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1597,um,5,iptest,31.31.128.1,BE,,,bing.com,be-BY,1598,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1598,um,5,iptest,5.44.127.255,CH,,,bing.com,fr-CH,1599,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1599,um,5,iptest,78.141.128.0,LU,,,bing.com,fr-CH,1600,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1600,um,5,iptest,5.100.176.1,NO,,,bing.com,nb-NO,1601,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1601,um,5,iptest,37.33.0.1,FI,,,bing.com,fi-FI,1602,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1602,um,5,iptest,2.248.0.1,SE,,,bing.com,sv-SE,1603,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1603,um,5,iptest,5.198.144.2,AT,,,bing.com,de-AT,1604,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1604,um,5,iptest,2.104.0.0,DK,,,bing.com,da-DK,1605,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1605,um,5,iptest,143.54.0.1,BR,,,bing.com,pt-BR,1606,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1606,um,5,iptest,1.22.0.1,IN,,,bing.com,as-IN,1607,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1607,um,6,iptest,23.16.0.1,CA,,,bing.com,en-CA,1608,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1608,um,6,iptest,3.0.0.1,US,,,bing.com,en-US,1609,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1609,um,6,iptest,1.43.255.255,AU,,,bing.com,en-AU,1610,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1610,um,6,iptest,2.175.255.255,DE,,,bing.com,de-DE,1611,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1611,um,6,iptest,2.143.255.255,ES,,,bing.com,eu-ES,1612,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1612,um,6,iptest,2.15.255.255,FR,,,bing.com,fr-FR,1613,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1613,um,6,iptest,2.31.255.255,GB,,,bing.com,en-GB,1614,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1614,um,6,iptest,2.47.255.255,IT,,,bing.com,it-IT,1615,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1615,um,6,iptest,1.0.31.255,JP,,,bing.com,ja-JP,1616,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1616,um,6,iptest,5.2.79.255,NL,,,bing.com,nl-NL,1617,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1617,um,6,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,1618,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1618,um,6,iptest,31.31.128.1,BE,,,bing.com,be-BY,1619,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1619,um,6,iptest,5.44.127.255,CH,,,bing.com,fr-CH,1620,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1620,um,6,iptest,78.141.128.0,LU,,,bing.com,fr-CH,1621,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 16,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT3323967,q,test1621,um,6,iptest,5.100.176.1,NO,,,bing.com,nb-NO,1622,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
