id,Description ,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,,User-Agent
621,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test292,um,4,iptest,132.247.0.1,mx,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
622,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test293,um,5,iptest,132.184.0.1,pe,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
623,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test294,um,6,iptest,129.90.255.255,ve,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
624,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test295,um,7,iptest,143.54.0.1,br,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
625,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test296,um,8,iptest,5.198.144.2,at,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
626,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test297,um,99,iptest,2.128.0.2,dk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
627,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test298,um,1,iptest,37.33.0.1,fi,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
628,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test299,um,2,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
629,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test300,um,3,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
630,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test301,um,4,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
631,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test302,um,5,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
632,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test303,um,6,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
633,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test304,um,7,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
634,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test305,um,8,iptest,1.32.0.0,my,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
635,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test306,um,99,iptest,27.108.0.1,ph,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
636,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test307,um,1,iptest,14.100.0.1,sg,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
637,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test308,um,2,iptest,1.200.0.1,tw,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
638,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test309,um,3,iptest,1.10.128.1,th,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
639,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test310,um,4,iptest,112.72.127.255,vn,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
640,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test311,um,5,iptest,31.31.128.1,be,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
641,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test312,um,6,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
642,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test313,um,7,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
643,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test314,um,8,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
644,Allocation mode 5,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,sy1000139,q,test315,um,99,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
645,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test312,um,1,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
646,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test313,um,2,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
647,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test314,um,3,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
648,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test315,um,4,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
649,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test316,um,5,iptest,152.204.0.2,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
650,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test317,um,6,iptest,46.51.128.1,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
651,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test318,um,7,iptest,41.47.255.256,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
652,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test319,um,8,iptest,2.55.255.256,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
653,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test320,um,99,iptest,23.16.0.1,CA,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
654,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test321,um,1,iptest,3.0.0.1,US,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
655,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test322,um,2,iptest,1.43.255.255,AU,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
656,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test323,um,3,iptest,2.175.255.255,DE,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
657,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test324,um,4,iptest,2.143.255.255,ES,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
658,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test325,um,5,iptest,2.15.255.255,FR,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
659,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test326,um,6,iptest,2.31.255.255,GB,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
660,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test327,um,7,iptest,2.47.255.255,IT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
661,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test328,um,8,iptest,1.0.31.255,JP,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
662,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test329,um,99,iptest,5.2.79.255,NL,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
663,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test330,um,1,iptest,14.1.63.255,NZ,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
664,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test331,um,2,iptest,31.31.128.1,BE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
665,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test332,um,3,iptest,5.44.127.255,CH,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
666,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test333,um,4,iptest,78.141.128.0,LU,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
667,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test334,um,5,iptest,5.100.176.1,NO,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
668,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test335,um,6,iptest,37.33.0.1,FI,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
669,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test336,um,7,iptest,2.248.0.1,SE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
670,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test337,um,8,iptest,5.198.144.2,AT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
671,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test338,um,99,iptest,2.104.0.0,DK,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
672,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test339,um,1,iptest,143.54.0.1,BR,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
673,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test340,um,1,iptest,1.22.0.1,IN,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
674,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test333,um,0,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
675,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test334,um,1,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
676,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test335,um,2,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
677,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test336,um,3,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
678,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test337,um,4,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
679,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test338,um,5,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
680,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test339,um,6,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
681,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test340,um,7,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
682,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test341,um,8,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
683,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test342,um,99,iptest,5.11.128.0,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
684,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test333,um,0,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
685,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test334,um,1,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
686,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test335,um,2,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
687,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test336,um,3,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
688,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test337,um,4,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
689,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test338,um,5,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
690,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test339,um,6,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
691,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test340,um,7,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
692,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test341,um,8,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
693,Allocation mode 6,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000140,q,test342,um,99,iptest,2.60.0.0,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
694,Allocation mode 7,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test316,um,0,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
695,Allocation mode 7,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test317,um,1,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
696,Allocation mode 7,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test318,um,2,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
697,Allocation mode 7,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test319,um,3,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
698,Allocation mode 7,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test320,um,4,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
699,Allocation mode 7,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test321,um,5,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
